Bitcoin,Ethereum,Litecoin,Bitcoin_Cash,Ethereum_Classic,XRP,Bitcoin_SV,Dash,Zcash,Monero,Dogecoin,Bitcoin_Gold,Peercoin,Vertcoin,Reddcoin,Feathercoin,Blackcoin,Novacoin
0.214,,,,,,,,,,,,,,,,,
0.235,,,,,,,,,,,,,,,,,
0.326,,,,,,,,,,,,,,,,,
0.405,,,,,,,,,,,,,,,,,
0.294,,,,,,,,,,,,,,,,,
0.237,,,,,,,,,,,,,,,,,
0.225,,,,,,,,,,,,,,,,,
0.22699999999999998,,,,,,,,,,,,,,,,,
0.249,,,,,,,,,,,,,,,,,
0.282,,,,,,,,,,,,,,,,,
0.278,,,,,,,,,,,,,,,,,
0.27399999999999997,,,,,,,,,,,,,,,,,
0.24600000000000002,,,,,,,,,,,,,,,,,
0.226,,,,,,,,,,,,,,,,,
0.245,,,,,,,,,,,,,,,,,
0.27399999999999997,,,,,,,,,,,,,,,,,
0.282,,,,,,,,,,,,,,,,,
0.27699999999999997,,,,,,,,,,,,,,,,,
0.28,,,,,,,,,,,,,,,,,
0.28300000000000003,,,,,,,,,,,,,,,,,
0.28300000000000003,,,,,,,,,,,,,,,,,
0.281,,,,,,,,,,,,,,,,,
0.282,,,,,,,,,,,,,,,,,
0.284,,,,,,,,,,,,,,,,,
0.27699999999999997,,,,,,,,,,,,,,,,,
0.254,,,,,,,,,,,,,,,,,
0.21899999999999997,,,,,,,,,,,,,,,,,
0.21899999999999997,,,,,,,,,,,,,,,,,
0.242,,,,,,,,,,,,,,,,,
0.251,,,,,,,,,,,,,,,,,
0.23,,,,,,,,,,,,,,,,,
0.205,,,,,,,,,,,,,,,,,
0.215,,,,,,,,,,,,,,,,,
0.213,,,,,,,,,,,,,,,,,
0.239,,,,,,,,,,,,,,,,,
0.213,,,,,,,,,,,,,,,,,
0.20199999999999999,,,,,,,,,,,,,,,,,
0.21600000000000003,,,,,,,,,,,,,,,,,
0.214,,,,,,,,,,,,,,,,,
0.22,,,,,,,,,,,,,,,,,
0.23800000000000002,,,,,,,,,,,,,,,,,
0.242,,,,,,,,,,,,,,,,,
0.244,,,,,,,,,,,,,,,,,
0.245,,,,,,,,,,,,,,,,,
0.245,,,,,,,,,,,,,,,,,
0.244,,,,,,,,,,,,,,,,,
0.254,,,,,,,,,,,,,,,,,
0.25,,,,,,,,,,,,,,,,,
0.247,,,,,,,,,,,,,,,,,
0.249,,,,,,,,,,,,,,,,,
0.249,,,,,,,,,,,,,,,,,
0.249,,,,,,,,,,,,,,,,,
0.257,,,,,,,,,,,,,,,,,
0.258,,,,,,,,,,,,,,,,,
0.272,,,,,,,,,,,,,,,,,
0.28600000000000003,,,,,,,,,,,,,,,,,
0.29600000000000004,,,,,,,,,,,,,,,,,
0.3,,,,,,,,,,,,,,,,,
0.29600000000000004,,,,,,,,,,,,,,,,,
0.297,,,,,,,,,,,,,,,,,
0.293,,,,,,,,,,,,,,,,,
0.297,,,,,,,,,,,,,,,,,
0.294,,,,,,,,,,,,,,,,,
0.299,,,,,,,,,,,,,,,,,
0.309,,,,,,,,,,,,,,,,,
0.316,,,,,,,,,,,,,,,,,
0.32299999999999995,,,,,,,,,,,,,,,,,
0.325,,,,,,,,,,,,,,,,,
0.327,,,,,,,,,,,,,,,,,
0.32299999999999995,,,,,,,,,,,,,,,,,
0.318,,,,,,,,,,,,,,,,,
0.359,,,,,,,,,,,,,,,,,
0.39299999999999996,,,,,,,,,,,,,,,,,
0.39299999999999996,,,,,,,,,,,,,,,,,
0.368,,,,,,,,,,,,,,,,,
0.331,,,,,,,,,,,,,,,,,
0.313,,,,,,,,,,,,,,,,,
0.35100000000000003,,,,,,,,,,,,,,,,,
0.405,,,,,,,,,,,,,,,,,
0.42700000000000005,,,,,,,,,,,,,,,,,
0.44299999999999995,,,,,,,,,,,,,,,,,
0.431,,,,,,,,,,,,,,,,,
0.415,,,,,,,,,,,,,,,,,
0.414,,,,,,,,,,,,,,,,,
0.415,,,,,,,,,,,,,,,,,
0.434,,,,,,,,,,,,,,,,,
0.442,,,,,,,,,,,,,,,,,
0.462,,,,,,,,,,,,,,,,,
0.5,,,,,,,,,,,,,,,,,
0.626,,,,,,,,,,,,,,,,,
0.713,,,,,,,,,,,,,,,,,
0.706,,,,,,,,,,,,,,,,,
0.7659999999999999,,,,,,,,,,,,,,,,,
0.88,,,,,,,,,,,,,,,,,
0.91,,,,,,,,,,,,,,,,,
0.895,,,,,,,,,,,,,,,,,
0.904,,,,,,,,,,,,,,,,,
0.998,,,,,,,,,,,,,,,,,
1.03,,,,,,,,,,,,,,,,,
1.025,,,,,,,,,,,,,,,,,
1.045,,,,,,,,,,,,,,,,,
1.051,,,,,,,,,,,,,,,,,
1.055,,,,,,,,,,,,,,,,,
1.053,,,,,,,,,,,,,,,,,
1.048,,,,,,,,,,,,,,,,,
1.043,,,,,,,,,,,,,,,,,
0.965,,,,,,,,,,,,,,,,,
0.893,,,,,,,,,,,,,,,,,
0.899,,,,,,,,,,,,,,,,,
0.833,,,,,,,,,,,,,,,,,
0.86,,,,,,,,,,,,,,,,,
0.905,,,,,,,,,,,,,,,,,
0.968,,,,,,,,,,,,,,,,,
0.941,,,,,,,,,,,,,,,,,
0.935,,,,,,,,,,,,,,,,,
0.924,,,,,,,,,,,,,,,,,
0.875,,,,,,,,,,,,,,,,,
0.89,,,,,,,,,,,,,,,,,
0.93,,,,,,,,,,,,,,,,,
0.9259999999999999,,,,,,,,,,,,,,,,,
0.9059999999999999,,,,,,,,,,,,,,,,,
0.91,,,,,,,,,,,,,,,,,
0.905,,,,,,,,,,,,,,,,,
0.878,,,,,,,,,,,,,,,,,
0.878,,,,,,,,,,,,,,,,,
0.858,,,,,,,,,,,,,,,,,
0.899,,,,,,,,,,,,,,,,,
0.885,,,,,,,,,,,,,,,,,
0.899,,,,,,,,,,,,,,,,,
0.8959999999999999,,,,,,,,,,,,,,,,,
0.894,,,,,,,,,,,,,,,,,
0.882,,,,,,,,,,,,,,,,,
0.863,,,,,,,,,,,,,,,,,
0.835,,,,,,,,,,,,,,,,,
0.833,,,,,,,,,,,,,,,,,
0.7709999999999999,,,,,,,,,,,,,,,,,
0.753,,,,,,,,,,,,,,,,,
0.76,,,,,,,,,,,,,,,,,
0.784,,,,,,,,,,,,,,,,,
0.83,,,,,,,,,,,,,,,,,
0.8490000000000001,,,,,,,,,,,,,,,,,
0.875,,,,,,,,,,,,,,,,,
0.8690000000000001,,,,,,,,,,,,,,,,,
0.825,,,,,,,,,,,,,,,,,
0.809,,,,,,,,,,,,,,,,,
0.7959999999999999,,,,,,,,,,,,,,,,,
0.7909999999999999,,,,,,,,,,,,,,,,,
0.787,,,,,,,,,,,,,,,,,
0.775,,,,,,,,,,,,,,,,,
0.778,,,,,,,,,,,,,,,,,
0.78,,,,,,,,,,,,,,,,,
0.7290000000000001,,,,,,,,,,,,,,,,,
0.7,,,,,,,,,,,,,,,,,
0.7440000000000001,,,,,,,,,,,,,,,,,
0.7509999999999999,,,,,,,,,,,,,,,,,
0.752,,,,,,,,,,,,,,,,,
0.74,,,,,,,,,,,,,,,,,
0.743,,,,,,,,,,,,,,,,,
0.753,,,,,,,,,,,,,,,,,
0.8190000000000001,,,,,,,,,,,,,,,,,
0.8909999999999999,,,,,,,,,,,,,,,,,
0.97,,,,,,,,,,,,,,,,,
0.995,,,,,,,,,,,,,,,,,
1.0170000000000001,,,,,,,,,,,,,,,,,
1.08,,,,,,,,,,,,,,,,,
1.15,,,,,,,,,,,,,,,,,
1.18,,,,,,,,,,,,,,,,,
1.162,,,,,,,,,,,,,,,,,
1.176,,,,,,,,,,,,,,,,,
1.31,,,,,,,,,,,,,,,,,
1.546,,,,,,,,,,,,,,,,,
1.716,,,,,,,,,,,,,,,,,
1.595,,,,,,,,,,,,,,,,,
1.6869999999999998,,,,,,,,,,,,,,,,,
1.841,,,,,,,,,,,,,,,,,
2.046,,,,,,,,,,,,,,,,,
2.546,,,,,,,,,,,,,,,,,
3.215,,,,,,,,,,,,,,,,,
3.267,,,,,,,,,,,,,,,,,
3.1489999999999996,,,,,,,,,,,,,,,,,
3.305,,,,,,,,,,,,,,,,,
3.4410000000000003,,,,,,,,,,,,,,,,,
3.367,,,,,,,,,,,,,,,,,
3.3930000000000002,,,,,,,,,,,,,,,,,
3.5460000000000003,,,,,,,,,,,,,,,,,
3.753,,,,,,,,,,,,,,,,,
3.835,,,,,,,,,,,,,,,,,
4.81,,,,,,,,,,,,,,,,,
5.65,,,,,,,,,,,,,,,,,
5.895,,,,,,,,,,,,,,,,,
7.2589999999999995,,,,,,,,,,,,,,,,,
7.659,,,,,,,,,,,,,,,,,
6.995,,,,,,,,,,,,,,,,,
7.5120000000000005,,,,,,,,,,,,,,,,,
7.62,,,,,,,,,,,,,,,,,
7.0360000000000005,,,,,,,,,,,,,,,,,
6.756,,,,,,,,,,,,,,,,,
6.1979999999999995,,,,,,,,,,,,,,,,,
5.96,,,,,,,,,,,,,,,,,
6.415,,,,,,,,,,,,,,,,,
6.92,,,,,,,,,,,,,,,,,
7.285,,,,,,,,,,,,,,,,,
7.945,,,,,,,,,,,,,,,,,
8.524,,,,,,,,,,,,,,,,,
8.6,,,,,,,,,,,,,,,,,
8.425,,,,,,,,,,,,,,,,,
8.35,,,,,,,,,,,,,,,,,
8.624,,,,,,,,,,,,,,,,,
8.771,,,,,,,,,,,,,,,,,
9.156,,,,,,,,,,,,,,,,,
10.1,,,,,,,,,,,,,,,,,
12.445,,,,,,,,,,,,,,,,,
16.500999999999998,,,,,,,,,,,,,,,,,
17.833,,,,,,,,,,,,,,,,,
17.625,,,,,,,,,,,,,,,,,
21.092,,,,,,,,,,,,,,,,,
26.8,,,,,,,,,,,,,,,,,
29.415,,,,,,,,,,,,,,,,,
26.434,,,,,,,,,,,,,,,,,
19.301,,,,,,,,,,,,,,,,,
16.648,,,,,,,,,,,,,,,,,
19.194000000000003,,,,,,,,,,,,,,,,,
19.54,,,,,,,,,,,,,,,,,
19.385,,,,,,,,,,,,,,,,,
18.25,,,,,,,,,,,,,,,,,
16.340999999999998,,,,,,,,,,,,,,,,,
16.445,,,,,,,,,,,,,,,,,
17.18,,,,,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,,,,,
17.0,,,,,,,,,,,,,,,,,
16.98,,,,,,,,,,,,,,,,,
16.6,,,,,,,,,,,,,,,,,
16.85,,,,,,,,,,,,,,,,,
16.9,,,,,,,,,,,,,,,,,
16.473,,,,,,,,,,,,,,,,,
15.735999999999999,,,,,,,,,,,,,,,,,
15.385,,,,,,,,,,,,,,,,,
15.42,,,,,,,,,,,,,,,,,
14.65,,,,,,,,,,,,,,,,,
13.392000000000001,,,,,,,,,,,,,,,,,
13.853,,,,,,,,,,,,,,,,,
14.737,,,,,,,,,,,,,,,,,
14.545,,,,,,,,,,,,,,,,,
14.347000000000001,,,,,,,,,,,,,,,,,
14.638,,,,,,,,,,,,,,,,,
14.555,,,,,,,,,,,,,,,,,
14.109000000000002,,,,,,,,,,,,,,,,,
13.989,,,,,,,,,,,,,,,,,
13.985,,,,,,,,,,,,,,,,,
13.905,,,,,,,,,,,,,,,,,
13.765,,,,,,,,,,,,,,,,,
13.44,,,,,,,,,,,,,,,,,
13.32,,,,,,,,,,,,,,,,,
13.66,,,,,,,,,,,,,,,,,
13.787,,,,,,,,,,,,,,,,,
13.665,,,,,,,,,,,,,,,,,
13.652999999999999,,,,,,,,,,,,,,,,,
13.69,,,,,,,,,,,,,,,,,
13.835,,,,,,,,,,,,,,,,,
14.014000000000001,,,,,,,,,,,,,,,,,
13.956,,,,,,,,,,,,,,,,,
13.911,,,,,,,,,,,,,,,,,
13.690999999999999,,,,,,,,,,,,,,,,,
13.494000000000002,,,,,,,,,,,,,,,,,
13.515999999999998,,,,,,,,,,,,,,,,,
13.443,,,,,,,,,,,,,,,,,
13.222000000000001,,,,,,,,,,,,,,,,,
12.573,,,,,,,,,,,,,,,,,
10.655,,,,,,,,,,,,,,,,,
10.019,,,,,,,,,,,,,,,,,
10.255,,,,,,,,,,,,,,,,,
8.145,,,,,,,,,,,,,,,,,
7.218,,,,,,,,,,,,,,,,,
7.85,,,,,,,,,,,,,,,,,
8.895,,,,,,,,,,,,,,,,,
9.975,,,,,,,,,,,,,,,,,
9.775,,,,,,,,,,,,,,,,,
9.462,,,,,,,,,,,,,,,,,
9.801,,,,,,,,,,,,,,,,,
10.463,,,,,,,,,,,,,,,,,
10.970999999999998,,,,,,,,,,,,,,,,,
11.059000000000001,,,,,,,,,,,,,,,,,
10.934000000000001,,,,,,,,,,,,,,,,,
10.904000000000002,,,,,,,,,,,,,,,,,
11.24,,,,,,,,,,,,,,,,,
11.555,,,,,,,,,,,,,,,,,
11.382,,,,,,,,,,,,,,,,,
11.103,,,,,,,,,,,,,,,,,
10.925,,,,,,,,,,,,,,,,,
10.895,,,,,,,,,,,,,,,,,
10.254000000000001,,,,,,,,,,,,,,,,,
8.918,,,,,,,,,,,,,,,,,
8.385,,,,,,,,,,,,,,,,,
8.831,,,,,,,,,,,,,,,,,
9.02,,,,,,,,,,,,,,,,,
8.88,,,,,,,,,,,,,,,,,
8.495,,,,,,,,,,,,,,,,,
8.205,,,,,,,,,,,,,,,,,
8.443999999999999,,,,,,,,,,,,,,,,,
8.54,,,,,,,,,,,,,,,,,
8.321,,,,,,,,,,,,,,,,,
7.861000000000001,,,,,,,,,,,,,,,,,
7.237,,,,,,,,,,,,,,,,,
7.025,,,,,,,,,,,,,,,,,
6.864,,,,,,,,,,,,,,,,,
5.78,,,,,,,,,,,,,,,,,
4.897,,,,,,,,,,,,,,,,,
5.319,,,,,,,,,,,,,,,,,
6.0089999999999995,,,,,,,,,,,,,,,,,
5.925,,,,,,,,,,,,,,,,,
5.72,,,,,,,,,,,,,,,,,
5.23,,,,,,,,,,,,,,,,,
4.83,,,,,,,,,,,,,,,,,
4.795,,,,,,,,,,,,,,,,,
4.98,,,,,,,,,,,,,,,,,
5.331,,,,,,,,,,,,,,,,,
5.787000000000001,,,,,,,,,,,,,,,,,
5.875,,,,,,,,,,,,,,,,,
5.5360000000000005,,,,,,,,,,,,,,,,,
5.487,,,,,,,,,,,,,,,,,
5.507000000000001,,,,,,,,,,,,,,,,,
5.375,,,,,,,,,,,,,,,,,
5.1,,,,,,,,,,,,,,,,,
4.893,,,,,,,,,,,,,,,,,
4.843999999999999,,,,,,,,,,,,,,,,,
4.78,,,,,,,,,,,,,,,,,
4.948,,,,,,,,,,,,,,,,,
5.1,,,,,,,,,,,,,,,,,
5.03,,,,,,,,,,,,,,,,,
5.026,,,,,,,,,,,,,,,,,
4.992,,,,,,,,,,,,,,,,,
4.915,,,,,,,,,,,,,,,,,
4.802,,,,,,,,,,,,,,,,,
4.51,,,,,,,,,,,,,,,,,
4.155,,,,,,,,,,,,,,,,,
4.055,,,,,,,,,,,,,,,,,
4.1,,,,,,,,,,,,,,,,,
3.9960000000000004,,,,,,,,,,,,,,,,,
4.04,,,,,,,,,,,,,,,,,
4.103,,,,,,,,,,,,,,,,,
4.022,,,,,,,,,,,,,,,,,
3.915,,,,,,,,,,,,,,,,,
3.7,,,,,,,,,,,,,,,,,
3.0589999999999997,,,,,,,,,,,,,,,,,
2.48,,,,,,,,,,,,,,,,,
2.345,,,,,,,,,,,,,,,,,
2.299,,,,,,,,,,,,,,,,,
2.46,,,,,,,,,,,,,,,,,
2.8739999999999997,,,,,,,,,,,,,,,,,
3.123,,,,,,,,,,,,,,,,,
2.8360000000000003,,,,,,,,,,,,,,,,,
2.647,,,,,,,,,,,,,,,,,
2.763,,,,,,,,,,,,,,,,,
2.907,,,,,,,,,,,,,,,,,
3.115,,,,,,,,,,,,,,,,,
3.3760000000000003,,,,,,,,,,,,,,,,,
3.426,,,,,,,,,,,,,,,,,
3.262,,,,,,,,,,,,,,,,,
3.2030000000000003,,,,,,,,,,,,,,,,,
3.202,,,,,,,,,,,,,,,,,
3.202,,,,,,,,,,,,,,,,,
3.139,,,,,,,,,,,,,,,,,
3.04,,,,,,,,,,,,,,,,,
2.965,,,,,,,,,,,,,,,,,
2.983,,,,,,,,,,,,,,,,,
3.0210000000000004,,,,,,,,,,,,,,,,,
3.011,,,,,,,,,,,,,,,,,
2.909,,,,,,,,,,,,,,,,,
2.96,,,,,,,,,,,,,,,,,
3.049,,,,,,,,,,,,,,,,,
3.014,,,,,,,,,,,,,,,,,
2.608,,,,,,,,,,,,,,,,,
2.274,,,,,,,,,,,,,,,,,
2.445,,,,,,,,,,,,,,,,,
2.4090000000000003,,,,,,,,,,,,,,,,,
2.158,,,,,,,,,,,,,,,,,
2.1069999999999998,,,,,,,,,,,,,,,,,
2.2,,,,,,,,,,,,,,,,,
2.246,,,,,,,,,,,,,,,,,
2.3080000000000003,,,,,,,,,,,,,,,,,
2.33,,,,,,,,,,,,,,,,,
2.379,,,,,,,,,,,,,,,,,
2.472,,,,,,,,,,,,,,,,,
2.468,,,,,,,,,,,,,,,,,
2.475,,,,,,,,,,,,,,,,,
2.515,,,,,,,,,,,,,,,,,
2.65,,,,,,,,,,,,,,,,,
2.859,,,,,,,,,,,,,,,,,
3.028,,,,,,,,,,,,,,,,,
3.0860000000000003,,,,,,,,,,,,,,,,,
2.957,,,,,,,,,,,,,,,,,
2.8110000000000004,,,,,,,,,,,,,,,,,
2.8539999999999996,,,,,,,,,,,,,,,,,
2.955,,,,,,,,,,,,,,,,,
3.009,,,,,,,,,,,,,,,,,
2.985,,,,,,,,,,,,,,,,,
2.975,,,,,,,,,,,,,,,,,
3.01,,,,,,,,,,,,,,,,,
3.156,,,,,,,,,,,,,,,,,
3.193,,,,,,,,,,,,,,,,,
3.2119999999999997,,,,,,,,,,,,,,,,,
3.1889999999999996,,,,,,,,,,,,,,,,,
3.17,,,,,,,,,,,,,,,,,
3.198,,,,,,,,,,,,,,,,,
3.2,,,,,,,,,,,,,,,,,
3.187,,,,,,,,,,,,,,,,,
3.3569999999999998,,,,,,,,,,,,,,,,,
3.735,,,,,,,,,,,,,,,,,
3.905,,,,,,,,,,,,,,,,,
3.883,,,,,,,,,,,,,,,,,
3.918,,,,,,,,,,,,,,,,,
3.943,,,,,,,,,,,,,,,,,
4.083,,,,,,,,,,,,,,,,,
4.122,,,,,,,,,,,,,,,,,
4.046,,,,,,,,,,,,,,,,,
4.128,,,,,,,,,,,,,,,,,
4.183,,,,,,,,,,,,,,,,,
4.207,,,,,,,,,,,,,,,,,
4.485,,,,,,,,,,,,,,,,,
4.984,,,,,,,,,,,,,,,,,
5.239,,,,,,,,,,,,,,,,,
5.048,,,,,,,,,,,,,,,,,
5.227,,,,,,,,,,,,,,,,,
6.261,,,,,,,,,,,,,,,,,
6.822,,,,,,,,,,,,,,,,,
6.752999999999999,,,,,,,,,,,,,,,,,
6.95,,,,,,,,,,,,,,,,,
6.705,,,,,,,,,,,,,,,,,
6.343999999999999,,,,,,,,,,,,,,,,,
6.675,,,,,,,,,,,,,,,,,
6.85,,,,,,,,,,,,,,,,,
6.595,,,,,,,,,,,,,,,,,
6.585,,,,,,,,,,,,,,,,,
6.876,,,,,,,,,,,,,,,,,
6.8420000000000005,,,,,,,,,,,,,,,,,
6.1339999999999995,,,,,,,,,,,,,,,,,
5.735,,,,,,,,,,,,,,,,,
6.14,,,,,,,,,,,,,,,,,
6.421,,,,,,,,,,,,,,,,,
6.3389999999999995,,,,,,,,,,,,,,,,,
6.247000000000001,,,,,,,,,,,,,,,,,
6.332999999999999,,,,,,,,,,,,,,,,,
6.3229999999999995,,,,,,,,,,,,,,,,,
6.02,,,,,,,,,,,,,,,,,
5.57,,,,,,,,,,,,,,,,,
5.316,,,,,,,,,,,,,,,,,
5.459,,,,,,,,,,,,,,,,,
5.502999999999999,,,,,,,,,,,,,,,,,
5.435,,,,,,,,,,,,,,,,,
5.487,,,,,,,,,,,,,,,,,
5.805,,,,,,,,,,,,,,,,,
6.081,,,,,,,,,,,,,,,,,
6.03,,,,,,,,,,,,,,,,,
5.917000000000001,,,,,,,,,,,,,,,,,
5.781000000000001,,,,,,,,,,,,,,,,,
5.556,,,,,,,,,,,,,,,,,
5.586,,,,,,,,,,,,,,,,,
5.645,,,,,,,,,,,,,,,,,
5.715,,,,,,,,,,,,,,,,,
5.871,,,,,,,,,,,,,,,,,
5.754,,,,,,,,,,,,,,,,,
5.572,,,,,,,,,,,,,,,,,
5.3870000000000005,,,,,,,,,,,,,,,,,
4.861000000000001,,,,,,,,,,,,,,,,,
4.394,,,,,,,,,,,,,,,,,
4.29,,,,,,,,,,,,,,,,,
4.3260000000000005,,,,,,,,,,,,,,,,,
4.302,,,,,,,,,,,,,,,,,
4.303999999999999,,,,,,,,,,,,,,,,,
4.361000000000001,,,,,,,,,,,,,,,,,
4.325,,,,,,,,,,,,,,,,,
4.349,,,,,,,,,,,,,,,,,
4.735,,,,,,,,,,,,,,,,,
5.022,,,,,,,,,,,,,,,,,
4.901,,,,,,,,,,,,,,,,,
4.848,,,,,,,,,,,,,,,,,
4.939,,,,,,,,,,,,,,,,,
4.909,,,,,,,,,,,,,,,,,
4.864,,,,,,,,,,,,,,,,,
4.891,,,,,,,,,,,,,,,,,
4.813,,,,,,,,,,,,,,,,,
4.671,,,,,,,,,,,,,,,,,
4.717,,,,,,,,,,,,,,,,,
4.902,,,,,,,,,,,,,,,,,
4.989,,,,,,,,,,,,,,,,,
4.9639999999999995,,,,,,,,,,,,,,,,,
4.934,,,,,,,,,,,,,,,,,
4.896,,,,,,,,,,,,,,,,,
4.8469999999999995,,,,,,,,,,,,,,,,,
4.872,,,,,,,,,,,,,,,,,
4.899,,,,,,,,,,,,,,,,,
5.08,,,,,,,,,,,,,,,,,
5.331,,,,,,,,,,,,,,,,,
5.36,,,,,,,,,,,,,,,,,
5.346,,,,,,,,,,,,,,,,,
5.28,,,,,,,,,,,,,,,,,
5.247999999999999,,,,,,,,,,,,,,,,,
4.975,,,,,,,,,,,,,,,,,
4.755,,,,,,,,,,,,,,,,,
4.8260000000000005,,,,,,,,,,,,,,,,,
4.749,,,,,,,,,,,,,,,,,
4.711,,,,,,,,,,,,,,,,,
4.681,,,,,,,,,,,,,,,,,
4.613,,,,,,,,,,,,,,,,,
4.585,,,,,,,,,,,,,,,,,
4.718,,,,,,,,,,,,,,,,,
4.806,,,,,,,,,,,,,,,,,
4.785,,,,,,,,,,,,,,,,,
4.834,,,,,,,,,,,,,,,,,
4.878,,,,,,,,,,,,,,,,,
